User_ID,Age,Gender,Social_Media_Hours,Exercise_Hours,Sleep_Hours,Screen_Time_Hours,Survey_Stress_Score,Wearable_Stress_Score,Support_System,Academic_Performance, Social_Media_Hours,Parental_Pressure,Peer_Pressure,Mood_Rating,Self_Esteem_Score,Relationship_Issues,Time_Management,Home_Environment,Sleep_Quality,Financial_Stress,Diet_Quality,Anxiety_Symptoms
231,18,M,8.56153622,3,5,7,5,0.632684727,Low,Excellent,9,2,0,2,1.33,0,1,0,2,0,0,2
232,16,M,0.992376649,1,7,4,1,0.019457117,High,Poor,1,0,0,2,2.74,1,1,0,0,1,0,0
233,15,M,0.907208827,1,9,10,5,0.119744336,Low,Poor,1,2,1,2,3.22,0,0,1,1,1,2,0
234,15,M,2.62695477,2,7,10,1,0.161240049,Moderate,Poor,3,1,1,2,2.62,1,2,2,2,0,1,2
235,13,M,8.747660626,0,8,6,5,0.211261353,Low,Excellent,9,0,1,4,1.84,0,0,2,1,1,0,0
236,18,F,1.289025851,1,8,8,3,0.799776897,Low,Poor,1,1,1,1,3.37,0,1,1,1,0,2,1
237,17,M,7.199968026,2,6,5,4,0.30976005,Low,Average,7,1,2,5,4.02,1,1,0,2,0,0,1
238,16,M,1.011656196,0,9,9,1,0.312362323,Moderate,Poor,1,1,2,2,3.58,1,1,1,0,0,0,2
239,14,M,6.231378537,1,7,5,4,0.755587441,High,Good,6,2,1,5,1.94,0,1,1,1,1,0,1
240,18,M,3.560672991,0,5,10,4,0.412436575,High,Average,4,2,0,5,3.93,0,0,2,0,1,0,1
241,18,F,7.88913963,1,9,4,3,0.064639532,Moderate,Poor,8,0,1,4,2.03,0,1,2,2,1,2,1
242,15,M,2.336904488,2,7,2,2,0.585126446,High,Poor,2,0,1,2,1.7,1,2,1,0,0,0,1
243,13,M,6.392018294,2,9,5,2,0.130067687,High,Excellent,6,2,0,5,3.76,0,1,1,0,1,2,0
244,13,M,2.356825346,3,7,4,1,0.57166428,Moderate,Good,2,1,2,2,4.37,1,2,2,2,0,0,1
245,16,M,7.136602831,2,6,7,3,0.779638108,Moderate,Average,7,0,1,3,2.93,0,1,2,0,0,0,2
246,15,F,8.736780346,1,9,4,4,0.929489637,High,Average,9,2,1,3,3.13,1,0,0,1,1,0,0
247,18,M,1.268017991,3,8,10,5,0.067052607,Low,Excellent,1,2,2,3,2.21,1,2,1,1,0,2,1
248,17,F,8.665956886,2,6,4,5,0.303966584,High,Average,9,2,2,5,2.98,1,0,0,1,0,0,1
249,15,M,5.935752544,2,5,9,1,0.652463983,Low,Average,6,1,0,3,1.53,0,1,0,0,0,0,2
250,16,F,1.271104909,2,9,8,1,0.315453003,Moderate,Good,1,2,2,4,4.82,0,0,0,1,0,1,0
251,16,F,4.275418554,3,4,12,1,0.451025611,Low,Poor,4,2,2,4,4.2,1,1,2,0,1,0,1
252,15,M,1.608602935,2,9,12,3,0.020090863,Low,Poor,2,2,2,5,3.67,1,0,0,0,0,1,2
253,16,M,7.003478889,1,6,11,5,0.693498006,Low,Average,7,2,0,2,3.15,1,0,2,0,0,2,0
254,15,F,7.588681344,2,8,10,3,0.883280132,Moderate,Good,8,0,2,1,4.17,0,2,2,0,0,0,0
255,14,F,1.057965203,0,10,6,3,0.976859648,High,Excellent,1,0,2,2,2.98,0,1,2,2,1,0,1
256,15,M,5.061398527,1,5,10,4,0.830533349,High,Poor,5,2,0,2,2.2,0,0,1,1,0,1,2
257,15,F,8.14625056,1,7,12,3,0.031776262,Low,Average,8,1,2,2,1.64,1,1,0,1,0,1,2
258,16,F,9.361630416,1,9,2,3,0.651853968,High,Average,9,0,2,2,3.59,0,2,2,0,1,0,1
259,16,F,5.135178667,0,9,7,4,0.495659246,Moderate,Good,5,2,0,1,4.72,0,0,1,2,0,2,1
260,13,M,9.502792236,0,7,4,2,0.937895493,Moderate,Good,10,0,1,3,1.61,0,1,1,0,1,1,1
261,13,F,5.356889705,2,8,8,4,0.902138865,Moderate,Good,5,0,0,2,1.72,1,0,1,1,0,0,2
262,14,F,3.941904946,2,9,7,1,0.988046174,Moderate,Average,4,1,2,4,2.73,0,0,2,1,1,1,0
263,13,F,8.482031286,3,9,8,2,0.861934224,High,Good,8,2,2,5,4.23,0,0,2,2,0,2,1
264,15,M,4.929827105,1,9,8,5,0.546892134,Low,Average,5,2,2,5,2.18,0,0,2,0,1,1,1
265,16,M,4.719025106,2,6,12,3,0.714900515,Low,Poor,5,1,0,4,2.02,0,2,1,2,1,0,0
266,13,F,4.903124894,3,10,8,2,0.964677236,Low,Average,5,1,2,2,3.48,0,2,2,0,0,1,0
267,13,M,8.467850019,1,7,10,5,0.578116728,Moderate,Average,8,2,2,1,3.14,1,1,0,2,0,2,2
268,14,F,8.319415417,2,4,5,4,0.839979187,High,Poor,8,2,0,3,1.24,1,1,2,1,1,0,1
269,18,M,4.035199924,2,6,6,4,0.942209876,High,Good,4,1,1,5,1.33,1,0,2,2,0,0,2
270,14,M,3.332998599,0,5,7,1,0.570537691,High,Good,3,0,1,3,3.57,1,0,0,1,0,0,0
271,15,F,4.91928024,3,5,5,1,0.159154246,High,Average,5,0,2,1,2.86,0,0,2,1,1,0,1
272,16,M,5.727725097,2,6,6,2,0.155563393,High,Average,6,1,0,5,4.88,0,2,2,0,1,2,2
273,14,M,2.383372106,0,4,8,3,0.115317174,High,Poor,2,0,2,3,3.71,1,0,2,2,0,0,2
274,13,M,7.939550847,0,8,8,4,0.47632318,Low,Good,8,1,0,1,1.04,1,1,2,2,0,2,0
275,16,F,4.864827657,0,4,8,2,0.480141578,Moderate,Poor,5,0,0,3,2.92,1,0,1,2,0,2,1
276,16,M,3.340455484,1,5,6,2,0.617371188,Low,Average,3,0,1,2,2.66,0,2,2,2,0,1,2
277,13,M,1.06820993,2,5,5,2,0.482872814,High,Average,1,2,1,1,1.43,0,0,0,0,1,1,2
278,14,F,2.388451604,2,4,8,1,0.973055015,Moderate,Poor,2,2,0,3,4.69,0,2,0,0,1,0,0
279,13,M,9.492811718,1,6,3,4,0.291310821,Moderate,Poor,9,0,2,2,4.22,1,2,1,0,1,0,1
280,18,M,3.050996868,3,7,5,1,0.873816626,Moderate,Excellent,3,0,1,2,1.92,1,2,2,1,1,2,0
281,16,M,1.688592894,1,10,2,1,0.100330428,Moderate,Excellent,2,2,2,1,2.02,1,2,0,1,0,1,2
282,17,M,4.606727917,0,9,3,2,0.601917678,High,Good,5,2,1,4,1.13,0,1,1,1,1,0,1
283,17,M,3.070877434,1,9,4,5,0.648325217,High,Poor,3,2,1,5,2.19,0,2,2,0,1,0,0
284,15,F,0.351592503,2,5,2,5,0.772230127,Moderate,Good,0,1,2,1,3.34,1,1,1,1,0,2,1
285,13,F,3.231452173,1,6,4,5,0.503022213,High,Excellent,3,0,1,2,2.68,1,1,2,2,0,1,1
286,13,M,5.441086239,1,4,9,2,0.197226287,Moderate,Good,5,2,1,2,4.88,0,0,1,1,1,0,1
287,15,M,5.51712372,0,9,3,3,0.368997613,High,Excellent,6,0,2,1,1.22,0,0,1,0,0,0,2
288,15,M,3.565589212,2,4,6,4,0.272161516,Moderate,Poor,4,1,1,4,3.37,1,2,0,0,1,0,1
289,15,F,4.473027563,3,7,11,2,0.419105516,High,Poor,4,1,1,5,4.43,1,0,0,0,0,0,0
290,16,F,9.655179182,1,5,10,2,0.529968308,Low,Good,10,2,1,3,2.92,0,2,1,0,0,0,1
291,18,M,3.773484772,1,5,5,1,0.625070291,Low,Poor,4,1,2,1,1.01,1,0,2,2,1,0,1
292,13,M,2.582268133,2,10,11,5,0.845121945,High,Good,3,0,0,5,1.97,1,2,2,1,0,1,2
293,16,F,2.434670441,2,9,5,2,0.910010321,High,Good,2,2,2,5,2.3,0,0,2,1,1,2,0
294,15,M,4.577646127,1,9,3,3,0.462581285,Low,Excellent,5,0,0,2,4.86,1,0,2,0,1,2,1
295,13,F,7.595201487,3,7,12,4,0.088671437,High,Average,8,0,1,3,4.65,0,1,2,1,1,2,2
296,16,F,2.059881842,2,9,11,3,0.79706519,Moderate,Good,2,1,0,1,4.8,1,0,0,2,0,0,2
297,18,M,7.092961271,1,8,7,2,0.477157725,High,Excellent,7,1,2,2,4.3,0,0,1,0,1,2,1
298,16,F,0.211498233,2,10,9,2,0.546446601,High,Excellent,0,1,2,2,2.41,1,2,0,1,1,1,1
299,18,M,4.18932978,3,6,9,1,0.59579414,Low,Excellent,4,1,1,4,4.62,1,1,2,1,1,0,1
300,15,M,7.758650652,2,8,4,3,0.667867759,Low,Average,8,1,0,5,4.93,1,2,1,1,1,1,2
301,18,M,3.387329558,0,8,4,1,0.89010086,High,Poor,3,2,1,1,2.4,0,0,2,1,1,0,1
302,13,M,5.637371014,1,6,7,3,0.952146195,Moderate,Good,6,0,1,1,2.04,1,2,2,0,1,0,2
303,15,M,2.049792328,1,9,11,5,0.940169319,High,Good,2,0,2,1,3.19,1,1,1,0,0,2,0
304,13,M,7.419953911,1,10,2,5,0.809463652,Moderate,Poor,7,0,0,2,1.75,0,2,2,2,1,1,1
305,17,F,0.522791033,2,7,10,3,0.889242254,Moderate,Poor,1,0,0,4,1.13,1,0,0,0,0,2,0
306,14,F,8.525426449,2,6,3,1,0.049654769,High,Excellent,9,1,0,3,4.78,0,2,0,1,0,0,0
307,18,F,1.981963864,2,7,7,5,0.849112666,Moderate,Excellent,2,0,0,2,4.7,0,0,0,1,1,1,0
308,14,F,8.743980317,3,9,8,2,0.072265237,Low,Poor,9,2,1,3,1.65,0,1,2,1,0,1,2
309,14,M,3.525292413,1,8,9,4,0.746193908,Moderate,Good,4,2,1,4,2.63,1,1,0,2,0,0,2
310,18,F,7.226835745,3,4,3,1,0.169363622,Moderate,Poor,7,0,2,5,4.32,0,2,2,0,1,2,2
311,15,F,3.192252978,2,7,6,3,0.360110446,Moderate,Poor,3,0,1,1,3.64,1,1,2,0,0,0,2
312,17,F,9.059116712,1,4,8,4,0.184183679,Low,Average,9,2,1,3,2.58,0,2,0,0,1,1,0
313,13,M,1.266371255,2,9,3,4,0.443461637,Low,Average,1,2,2,2,3.98,1,0,0,1,0,1,2
314,16,F,1.785197893,0,6,3,2,0.411747444,High,Excellent,2,1,2,3,4.59,0,2,2,1,1,1,0
315,13,M,4.930301252,2,7,9,1,0.048062844,Moderate,Excellent,5,2,2,5,4.7,0,0,2,1,0,0,0
316,16,F,0.81938439,2,9,7,4,0.830497945,Low,Good,1,1,1,1,2.52,1,1,2,2,1,1,2
317,13,M,1.959801847,1,4,4,1,0.854186496,Moderate,Poor,2,1,1,3,1.69,0,0,2,2,1,1,0
318,18,M,9.437663822,2,5,7,2,0.787507244,Moderate,Poor,9,1,2,5,4.65,1,0,0,1,0,2,2
319,17,F,9.764896611,2,6,11,3,0.847606603,High,Average,10,1,2,2,1.37,0,0,2,2,1,2,0
320,16,M,3.762593293,1,5,2,4,0.750879035,Moderate,Good,4,1,2,4,3.89,1,0,2,2,1,1,1
321,15,M,9.23286021,0,6,8,4,0.937484445,Low,Poor,9,0,1,2,1.56,0,0,2,2,0,2,2
322,13,F,5.448246757,1,10,3,4,0.57639225,High,Good,5,2,1,1,2.56,0,2,2,0,1,0,0
323,13,F,2.697424659,2,9,2,1,0.582642547,High,Average,3,1,0,2,2.65,1,0,2,2,1,2,2
324,16,F,7.023987211,3,9,4,4,0.859909908,Moderate,Poor,7,2,1,2,1.64,0,0,1,1,0,2,0
325,15,M,6.589018066,3,10,6,1,0.349415547,Moderate,Average,7,2,1,2,4.69,1,0,1,0,0,2,2
326,15,M,9.891253191,2,6,10,5,0.050082354,Low,Average,10,1,1,2,1.01,1,0,1,2,0,2,1
327,18,M,2.650472874,2,6,5,5,0.749855395,Moderate,Average,3,0,2,1,4.58,0,0,0,1,0,0,1
328,18,F,6.720595027,1,5,8,1,0.254589179,Low,Poor,7,1,1,5,4.54,0,0,2,2,0,2,2
329,18,M,0.52023755,2,9,6,5,0.474235812,Moderate,Good,1,0,2,3,2.27,0,1,0,1,0,1,2
330,18,M,1.136460387,1,8,4,2,0.240439836,Low,Poor,1,2,0,4,3.82,1,2,2,1,1,2,0
331,18,M,0.03918375,1,5,7,2,0.827090852,Moderate,Average,0,0,0,3,2.01,1,0,1,2,0,2,0
332,18,M,9.994606811,2,6,10,5,0.958292965,High,Excellent,10,0,2,3,4.04,0,2,2,2,0,1,2
333,17,M,8.022736971,0,7,10,3,0.055023104,Low,Good,8,0,2,4,3.24,1,1,0,0,0,0,1
334,15,M,7.867230147,2,7,10,1,0.233371631,High,Excellent,8,2,2,1,2.2,0,1,0,2,1,1,1
335,18,M,5.097260753,3,9,5,5,0.189562124,High,Average,5,2,1,4,2.6,0,0,2,1,1,1,2
336,15,F,3.000670829,1,6,10,1,0.673203513,High,Poor,3,0,0,1,3.76,0,2,0,0,1,1,0
337,15,F,1.512642845,1,9,4,5,0.4286784,High,Good,2,0,2,3,4.62,1,0,1,1,0,1,2
338,14,F,2.846747388,3,7,9,2,0.456261664,Low,Excellent,3,1,1,1,1.52,1,1,2,1,1,2,2
339,17,M,3.759712219,2,8,11,3,0.157079084,Moderate,Poor,4,0,0,5,3.29,0,1,1,2,1,2,1
340,18,M,7.56310097,1,10,2,1,0.414734642,High,Good,8,1,1,4,2.01,1,2,1,1,1,2,1
341,13,F,5.396617889,1,9,6,3,0.303228281,Moderate,Average,5,0,0,5,4.21,0,0,0,2,1,2,0
342,16,M,0.774836266,2,4,8,2,0.611190915,Low,Average,1,1,1,3,1.28,0,2,2,1,0,0,0
343,13,F,0.18029009,2,5,9,4,0.217238229,Moderate,Average,0,2,0,4,3.76,1,2,1,0,0,2,2
344,17,M,1.023321795,0,7,4,4,0.614811341,Low,Poor,1,0,0,3,1.7,0,1,1,2,0,2,2
345,16,M,4.104987137,1,7,12,1,0.377745192,Moderate,Poor,4,0,1,5,3.39,0,2,2,0,0,0,2
346,17,F,9.33192917,3,8,8,2,0.346294562,Low,Average,9,0,2,3,4.34,0,1,0,2,0,1,2
347,15,F,6.374024812,2,10,4,1,0.305556634,Low,Average,6,0,0,4,4.02,0,0,1,0,0,2,1
348,16,F,8.018258999,3,5,2,1,0.673833494,Moderate,Good,8,1,2,4,4.01,0,2,2,2,1,2,0
349,15,F,4.663745945,2,7,10,1,0.562418405,High,Excellent,5,0,1,3,3.07,1,2,2,0,0,1,0
350,13,F,3.616660832,3,5,3,3,0.8517217,High,Good,4,2,2,4,4.56,1,0,1,0,0,2,0
351,13,M,1.084003727,1,9,3,5,0.241610178,Moderate,Excellent,1,2,2,4,3.35,0,2,1,2,0,1,0
352,16,M,8.759330222,2,10,8,2,0.040119579,High,Poor,9,0,2,3,4.67,1,0,1,2,0,1,1
353,16,M,7.83160029,0,7,8,3,0.182023482,High,Good,8,2,2,5,3.19,0,1,0,1,0,1,2
354,18,F,1.681180976,2,5,9,5,0.343356364,Low,Poor,2,0,2,4,3.02,0,1,0,1,1,2,0
355,17,F,5.122605639,1,9,6,1,0.17965499,Moderate,Poor,5,0,0,4,1.89,0,2,2,2,1,1,0
356,18,F,4.873748079,1,8,10,4,0.083510678,High,Excellent,5,2,0,4,3.18,0,1,2,2,1,2,2
357,17,F,6.250915527,3,6,12,3,0.445338473,High,Excellent,6,0,0,4,1.56,1,1,1,0,1,0,1
358,18,F,9.46186894,3,9,5,2,0.676933664,High,Good,9,2,1,3,4.48,1,0,2,0,1,1,1
359,15,F,5.797714418,0,10,9,2,0.751570767,Moderate,Good,6,1,2,5,3.7,0,1,0,1,0,2,0
360,16,M,5.402172668,2,7,11,5,0.398727325,High,Good,5,0,0,5,4.97,1,1,2,1,1,1,0
361,13,M,0.503229329,1,7,9,3,0.478044595,High,Excellent,1,1,1,1,1.37,0,1,2,1,1,2,0
362,17,M,0.62907476,1,6,9,1,0.755470493,High,Average,1,2,0,4,1.96,1,0,1,0,0,2,1
363,17,M,1.873467913,2,8,4,5,0.35270783,Low,Average,2,1,0,4,4.51,0,2,1,0,1,0,0
364,13,M,0.324707717,1,7,7,2,0.784766211,Moderate,Excellent,0,1,2,1,2.58,0,0,0,0,1,1,2
365,18,F,7.433528956,3,6,8,3,0.967376066,High,Good,7,2,1,5,2.87,0,2,2,1,0,2,1
366,17,F,7.23330304,1,4,9,4,0.880480623,Low,Average,7,1,2,2,4.44,1,2,2,2,0,0,1
367,15,F,1.360562344,2,6,12,1,0.453595337,Moderate,Poor,1,1,2,2,3.09,1,1,2,1,0,2,2
368,16,F,8.360789008,2,5,2,2,0.579518495,Low,Average,8,2,0,5,1.77,0,1,1,0,1,2,2
369,13,F,1.547860348,1,7,3,3,0.716426387,Low,Average,2,1,2,4,4.57,1,0,0,1,1,0,1
370,16,F,3.01175587,1,8,3,4,0.349300442,Moderate,Excellent,3,2,1,2,1.12,1,0,2,1,1,1,0
371,17,M,2.489768992,3,8,9,2,0.7992381,High,Excellent,2,1,2,3,4.58,1,0,2,1,0,0,1
372,17,F,3.723070986,2,6,3,4,0.436916995,High,Average,4,2,2,3,1.2,1,1,2,1,1,1,0
373,13,F,2.546637659,1,7,8,2,0.846841558,Low,Poor,3,2,2,1,3.66,1,2,2,0,1,2,2
374,15,F,4.889509264,2,9,5,5,0.254733895,Moderate,Poor,5,1,0,5,1.29,1,0,0,1,1,2,0
375,14,F,4.074078814,0,7,7,5,0.011378056,Moderate,Good,4,1,1,5,3.82,1,2,0,0,1,0,2
376,13,M,9.865694908,1,10,4,5,0.632688396,High,Average,10,1,0,2,1.14,1,1,0,1,0,0,0
377,14,M,0.559263501,1,7,11,3,0.451889117,Low,Average,1,0,0,4,4.37,1,1,1,0,0,0,0
378,18,F,1.421813764,0,8,8,5,0.059823117,High,Poor,1,0,0,5,2.86,1,1,2,2,0,2,2
379,14,M,0.528258939,3,4,11,3,0.487612353,Moderate,Excellent,1,0,0,2,1.37,1,1,2,0,0,1,0
380,15,M,6.25841195,2,8,8,1,0.168569845,Moderate,Average,6,2,0,2,3.83,1,2,2,0,1,0,1
381,18,F,0.545092774,3,9,3,5,0.629749163,High,Poor,1,1,1,5,2.96,1,2,2,2,0,1,0
382,14,F,8.364397374,2,10,4,3,0.445045578,High,Average,8,2,2,2,1.76,0,0,0,2,1,0,1
383,18,F,5.119386307,3,10,12,2,0.171124752,Moderate,Excellent,5,0,0,1,1.06,0,2,1,2,0,0,2
384,14,F,5.270076246,2,6,9,3,0.411938947,Low,Good,5,1,0,1,2.67,1,2,1,2,0,0,0
385,15,F,5.615945077,2,7,2,3,0.232708808,Moderate,Excellent,6,2,1,5,1.34,1,2,2,2,1,0,0
386,14,M,1.708137063,3,7,9,2,0.65309678,Low,Excellent,2,1,1,4,1.38,1,0,0,2,1,2,1
387,14,F,1.976903031,2,7,6,3,0.295143374,High,Poor,2,2,2,1,2.07,0,2,1,1,0,2,1
388,14,F,3.188173229,0,5,5,2,0.82201735,High,Poor,3,1,1,1,3.52,0,2,1,1,1,0,2
389,13,F,5.934964158,2,9,4,4,0.014163205,Low,Excellent,6,0,2,5,3.12,1,2,2,2,0,2,1
390,13,M,2.101177759,3,9,10,5,0.403417977,Moderate,Poor,2,0,0,3,1.28,1,1,1,0,1,2,1
391,13,F,1.163317271,2,7,3,1,0.617080456,Moderate,Excellent,1,1,0,2,4.87,1,2,2,0,0,2,1
392,15,F,9.701168864,2,6,5,3,0.022608284,Low,Excellent,10,2,2,1,4.55,1,0,0,2,0,2,0
393,18,F,0.219818148,2,5,5,2,0.215841903,Low,Average,0,0,1,3,2.04,1,0,2,1,0,1,0
394,17,M,8.026974053,3,8,4,5,0.32741996,Low,Excellent,8,0,2,4,1.49,0,0,1,1,0,1,0
395,14,F,7.880351496,0,6,7,3,0.021844555,Low,Good,8,0,1,3,4.77,1,0,2,0,1,2,0
396,14,F,2.972141138,2,9,2,5,0.546690705,Moderate,Poor,3,1,0,5,2.84,0,1,2,2,1,1,0
397,15,F,1.35626616,1,8,5,4,0.630868389,High,Good,1,1,1,4,2.24,1,0,2,1,0,0,1
398,14,M,1.456286467,2,8,11,3,0.227522252,Moderate,Poor,1,2,2,4,2.96,1,1,2,2,0,1,1
399,13,F,6.974316172,2,7,5,2,0.543482727,Low,Excellent,7,2,2,3,4.09,0,1,2,2,0,0,0
400,17,F,6.428065911,0,4,6,4,0.999126889,Moderate,Good,6,2,0,5,1.67,0,1,2,0,1,1,0
401,16,F,7.827456743,1,10,7,3,0.886919288,Low,Average,8,1,1,1,4.07,1,0,1,2,0,1,2
402,14,M,9.374811724,2,8,8,5,0.058660832,Low,Excellent,9,1,1,3,4.0,0,0,2,2,1,0,2
403,13,F,6.919273633,0,10,10,4,0.127882464,Low,Excellent,7,2,1,1,3.16,1,1,1,0,1,0,1
404,16,F,1.558515366,1,7,4,2,0.494403321,Low,Excellent,2,2,0,3,4.46,0,1,2,1,0,2,2
405,17,F,2.434426168,3,8,11,3,0.245201115,Moderate,Average,2,1,1,1,1.53,0,0,0,2,1,1,1
406,16,M,8.421937309,1,4,10,5,0.080969237,Low,Good,8,2,2,3,3.38,1,2,2,0,0,0,2
407,13,M,2.093060758,1,8,9,5,0.254554493,Moderate,Excellent,2,0,1,4,2.8,1,2,1,1,0,2,0
408,18,F,0.72522317,3,9,3,4,0.061178098,Moderate,Good,1,1,0,2,2.69,0,2,1,2,1,0,0
409,18,M,7.03280054,1,9,2,3,0.529912442,High,Excellent,7,2,1,4,2.01,1,0,0,1,1,2,1
410,16,M,4.025263555,1,9,8,5,0.490250104,Moderate,Excellent,4,1,1,1,2.49,0,0,2,0,0,2,1
411,15,M,9.200400525,2,5,11,4,0.006326154,High,Excellent,9,0,2,5,1.43,0,1,0,2,1,0,1
412,16,F,6.502550711,2,10,8,1,0.482516396,High,Average,7,1,1,4,2.01,1,0,2,0,1,0,1
413,14,F,0.904189778,3,10,4,5,0.519805147,High,Excellent,1,1,2,2,2.09,0,0,2,0,1,1,2
414,14,M,9.478565673,3,4,3,4,0.605703741,Moderate,Good,9,1,2,1,3.88,1,0,1,2,0,1,0
415,18,M,2.585572636,2,10,9,1,0.970099724,High,Excellent,3,1,0,4,1.19,1,1,0,0,0,2,2
416,15,M,3.372124904,1,6,9,4,0.982692427,Low,Good,3,0,2,3,3.6,0,1,0,1,1,0,0
417,13,F,4.022604137,0,8,4,5,0.526929311,Moderate,Good,4,1,2,5,1.89,1,2,1,0,0,1,0
418,14,F,0.512242964,1,6,2,1,0.845186698,Low,Poor,1,1,0,1,1.33,0,2,1,2,0,2,2
419,18,M,4.965154222,0,10,6,4,0.08516577,Moderate,Good,5,2,2,4,2.2,0,0,0,2,1,1,1
420,17,M,1.233184911,2,5,8,3,0.531154622,High,Poor,1,1,0,1,1.9,1,0,1,1,1,2,2
421,18,M,4.009703267,2,7,9,1,0.678900059,High,Average,4,2,1,3,3.21,1,1,2,2,1,1,2
422,14,M,3.50709788,0,7,10,4,0.56472882,Moderate,Excellent,4,0,0,2,2.43,0,2,0,0,0,0,2
423,14,F,7.728400834,3,6,8,3,0.230720994,High,Average,8,0,2,4,4.86,1,2,0,0,0,2,0
424,18,M,8.031705116,1,8,3,1,0.062657986,Low,Average,8,0,0,1,4.85,0,2,1,2,1,2,1
425,13,F,1.534128824,1,5,9,4,0.386669285,Low,Good,2,0,2,1,2.77,0,0,2,1,0,1,0
426,16,M,3.665511874,2,8,12,5,0.647642498,High,Excellent,4,2,1,1,4.18,0,0,0,1,0,1,2
427,14,M,3.73353161,1,10,11,1,0.991713074,Moderate,Excellent,4,1,0,2,1.05,0,0,0,2,0,1,2
428,18,M,1.514104439,1,9,11,1,0.236533451,Moderate,Average,2,0,1,1,3.19,0,1,2,0,1,0,0
429,18,M,7.984535051,0,9,5,3,0.91778991,Low,Poor,8,1,2,5,3.97,1,2,1,2,0,1,0
430,15,M,7.072283283,1,6,10,4,0.0682614,High,Poor,7,2,2,5,1.87,0,1,1,2,0,1,1
431,16,F,1.903817863,2,6,11,5,0.930989274,High,Good,2,2,1,1,1.24,0,2,1,1,1,0,2
432,17,M,3.667219086,3,7,9,3,0.832366768,Low,Poor,4,2,0,5,1.62,0,0,1,0,0,1,0
433,13,M,1.058050249,1,4,5,1,0.020945353,Moderate,Poor,1,0,0,4,2.77,0,1,2,1,0,0,0
434,17,M,6.282065971,1,10,12,3,0.298185374,High,Average,6,1,2,5,3.03,0,1,2,1,1,0,0
435,16,F,1.213719245,2,5,7,3,0.050956654,Moderate,Poor,1,1,1,1,2.52,0,0,0,0,0,1,0
436,16,F,9.859341686,3,9,3,3,0.995505872,Moderate,Excellent,10,1,1,3,2.76,1,2,0,0,1,0,2
437,16,F,7.806820747,1,5,3,1,0.427844005,Low,Average,8,2,0,4,2.88,1,2,2,0,0,1,1
438,17,F,3.902385496,1,9,8,2,0.66217352,Moderate,Average,4,0,0,2,4.08,0,2,0,2,0,0,0
439,16,M,5.785639323,2,5,6,3,0.234190575,Low,Poor,6,2,0,1,1.42,0,2,2,0,1,2,0
440,18,M,9.113418162,2,4,3,2,0.933736239,High,Excellent,9,2,1,2,4.08,0,0,1,2,1,1,1
441,17,M,5.540992804,0,8,9,5,0.274174089,Moderate,Excellent,6,1,0,3,3.75,1,0,2,1,1,2,2
442,16,F,1.744984864,2,6,10,5,0.260214607,Low,Poor,2,2,0,2,3.97,0,0,2,0,0,2,0
443,18,M,3.787033556,1,8,9,5,0.314600096,Low,Excellent,4,1,2,1,3.94,0,0,0,2,0,2,1
444,15,M,8.43144865,2,7,4,4,0.462489165,Moderate,Good,8,0,0,1,2.88,0,1,2,2,1,2,1
445,16,F,6.44213016,2,5,9,1,0.018532726,Low,Good,6,1,0,3,1.85,0,1,1,2,1,1,2
446,17,F,6.507243843,3,10,2,2,0.5978375,High,Poor,7,0,1,1,3.15,0,1,1,2,1,0,1
447,14,F,8.668214857,1,7,5,4,0.031665797,Moderate,Average,9,1,1,3,4.83,0,0,0,1,0,1,2
448,16,M,8.939730575,1,8,6,2,0.539202488,High,Average,9,2,2,3,3.35,1,2,0,0,0,1,1
449,14,M,9.197925718,1,7,10,1,0.457884902,Low,Excellent,9,2,0,1,1.04,0,1,2,0,1,0,0
450,18,F,0.948491933,3,8,6,3,0.242547058,High,Good,1,0,2,5,1.24,0,1,0,0,0,2,2
451,15,M,5.44126002,1,6,2,4,0.329768017,Low,Average,5,0,1,3,4.97,0,0,1,0,0,0,1
452,13,F,7.405095212,1,5,6,1,0.705659811,Low,Excellent,7,0,2,1,1.29,0,2,0,0,0,2,0
453,15,F,7.569268451,1,7,7,4,0.00959752,High,Good,8,1,1,5,1.18,0,2,0,0,1,1,1
454,16,M,6.06716202,2,7,11,5,0.316647138,Moderate,Average,6,1,2,3,2.41,0,2,1,2,0,0,0
455,14,F,1.667873352,1,6,11,4,0.680297254,Moderate,Excellent,2,0,2,5,4.88,0,0,2,0,1,0,2
456,14,F,7.974205539,1,8,4,3,0.152273865,Moderate,Poor,8,2,0,4,2.27,0,2,2,2,1,2,0
457,17,F,7.201113335,1,8,4,3,0.560385654,High,Poor,7,1,2,4,2.64,0,1,0,1,1,0,1
458,14,M,0.861357715,3,4,4,2,0.168932928,High,Average,1,1,0,5,3.54,1,1,1,2,1,1,0
459,17,F,4.638098247,2,6,10,4,0.154761877,High,Excellent,5,1,0,3,1.1,1,1,1,1,1,0,0
460,18,F,1.739773995,2,6,2,5,0.772280096,High,Good,2,0,0,1,4.59,1,0,1,0,1,0,2
461,13,F,3.374770457,3,5,3,3,0.266525353,Moderate,Poor,3,0,0,2,3.08,0,2,2,1,0,1,0
462,16,F,0.180810922,3,5,7,2,0.375769119,Moderate,Good,0,0,2,1,2.87,1,0,1,1,1,2,0
463,17,F,4.003298684,1,4,4,5,0.730018066,Low,Excellent,4,0,1,2,4.44,1,2,1,2,0,0,1
